date,newCasesBySpecimenDate,cumCasesBySpecimenDate,newDeaths28DaysByDeathDate,cumDeaths28DaysByDeathDate,B.1.1.7,B.1.617.2,cumPeopleVaccinatedFirstDoseByVaccinationDate,cumPeopleVaccinatedSecondDoseByVaccinationDate
2021-04-20,0.026714293595189495,0.8802126912759736,0.013665594855305467,0.9932582079767537,0.25934206323858194,0.013174248073576932,0.7291318138020322,0.3190416771109454
2021-04-21,0.02927952777624538,0.880699100681019,0.013665594855305467,0.9934088130548026,0.3359948898115618,0.015659955257270694,0.7315792991088756,0.3309818130293555
2021-04-22,0.025928173442930434,0.8811298353402208,0.011254019292604502,0.9935328407661369,0.3417438518045353,0.019388516032811335,0.734294715915986,0.34329736053706555
2021-04-23,0.02173553263088211,0.8814909192885729,0.013665594855305467,0.9936834458441858,0.23826253593101246,0.017399950285856326,0.7371483729903979,0.35715112482101763
2021-04-24,0.016618855850388924,0.8817670018759869,0.005627009646302251,0.993745459699853,0.15937400191632067,0.014168530947054437,0.7404653189100802,0.3744793613110453
2021-04-25,0.024452474209742375,0.8821732213178831,0.00964630225080386,0.9938517691667109,0.1526668795911849,0.02212279393487447,0.7420892648875941,0.38236198099700774
2021-04-26,0.02875544767473934,0.8826509243840723,0.007234726688102894,0.9939315012668545,0.33567550303417437,0.025105642555306985,0.7437305206745691,0.39070024833644307
2021-04-27,0.02334914768025597,0.8830388146915344,0.008038585209003215,0.9940200924892362,0.2551900351325455,0.025105642555306985,0.745941465053043,0.40154842542989744
2021-04-28,0.027845203287913057,0.8835013962218156,0.01045016077170418,0.9941352610783324,0.25998083679335676,0.03231419338801889,0.7486244325843135,0.415239987903522
2021-04-29,0.02428697523031941,0.8839048662935466,0.008842443729903537,0.9942327114229522,0.2618971574576813,0.02609992542878449,0.7515495257072506,0.4292295851724883
2021-04-30,0.019404755337342088,0.8842272299454067,0.006430868167202572,0.9943035844008575,0.21271159374001916,0.03529704200845141,0.7545810715116135,0.4418150689682451
2021-05-01,0.015501737739283941,0.884484754284206,0.005627009646302251,0.9943655982565247,0.14595975726604918,0.03156848123291076,0.7578259196928064,0.4535969919347753
2021-05-02,0.016742980084956144,0.8847628988992439,0.008038585209003215,0.9944541894789064,0.10507824976045992,0.03181705195128014,0.7596885769417722,0.4583241774912107
2021-05-03,0.02334914768025597,0.8851507892067059,0.006430868167202572,0.9945250624568118,0.17087192590226766,0.036539895600298286,0.7612201510002966,0.46162003355794845
2021-05-04,0.028121034920284657,0.8856179530205955,0.007234726688102894,0.9946047945569553,0.2510380070265091,0.05070842654735272,0.7637852053799629,0.4688939816845034
2021-05-05,0.02810724333866608,0.8860848877203047,0.00964630225080386,0.9947111040238134,0.22452890450335355,0.06587124036788466,0.7666046398494312,0.48124641730794626
2021-05-06,0.024824846913444033,0.8864972932450724,0.005627009646302251,0.9947731178794805,0.2235707441711913,0.06388267462092966,0.7692614309257214,0.49615786447390997
2021-05-07,0.02147349258012909,0.8868540240239965,0.006430868167202572,0.9948439908573858,0.20121366975407218,0.06984837186179468,0.7721223930573372,0.5108081296606325
2021-05-08,0.016563689523914602,0.8871291901546887,0.006430868167202572,0.9949148638352912,0.13765570105397637,0.055182699478001494,0.7758037184064547,0.5250891606937041
2021-05-09,0.025459259667898713,0.887552134931756,0.006430868167202572,0.9949857368131966,0.12871287128712872,0.061894108873974646,0.7777605473711124,0.5305886316051657
2021-05-10,0.02990014894908148,0.8880488544749207,0.006430868167202572,0.9950566097911019,0.264771638454168,0.11981108625403927,0.779709541926595,0.53693402290459
2021-05-11,0.024038726761184973,0.888448200491404,0.01045016077170418,0.9951717783801981,0.19482593420632385,0.09942828734775043,0.7823364775517048,0.5477584080458875
2021-05-12,0.024342141556793734,0.8888525870198569,0.007234726688102894,0.9952515104803417,0.17725966145001598,0.10937111608252548,0.7863224184926993,0.5620122936617357
2021-05-13,0.02278369283389419,0.8892310836459214,0.003215434083601286,0.9952869469692943,0.13765570105397637,0.0686055182699478,0.7910200202238921,0.575307370665589
2021-05-14,0.02006675125503393,0.889564444778442,0.002411575562700965,0.9953135243360088,0.14116895560523796,0.08376833209047974,0.7960093213588624,0.5873053626813064
2021-05-15,0.017349809676173663,0.8898526704174186,0.005627009646302251,0.995375538191676,0.10284254231874801,0.0842654735272185,0.8016227814031771,0.5998483457197978
2021-05-16,0.020990787223478788,0.8902013822000276,0.00482315112540193,0.9954286929251049,0.07952730756946662,0.07680835197613721,0.8044619077659771,0.605310857916262
2021-05-17,0.03089314282561924,0.8907145979641831,0.0040192926045016075,0.9954729885362958,0.18811881188118812,0.18568232662192394,0.8066140146728427,0.6124156855045625
2021-05-18,0.02948640150052408,0.8912044440819349,0.002411575562700965,0.9954995659030104,0.14500159693388695,0.20059656972408652,0.8107374018531819,0.62181396550174
2021-05-19,0.02992773211231864,0.8917016218534604,0.002411575562700965,0.9955261432697249,0.17885659533695306,0.20730797912005966,0.8170590289646842,0.6326657784573192
2021-05-20,0.026355712473106415,0.8921394590522554,0.0040192926045016075,0.9955704388809157,0.15298626636857235,0.19786229182202336,0.8233315851484482,0.6456308038993527
2021-05-21,0.024755889005351132,0.892550719006121,0.005627009646302251,0.9956324527365829,0.09517725966145002,0.16281382053194135,0.8284054502608316,0.6586966450911784
2021-05-22,0.021156286202901747,0.8929021801588952,0.002411575562700965,0.9956590301032974,0.08272117534334078,0.17176236639323889,0.8332911836826196,0.6771013791672231
2021-05-23,0.025362718596568655,0.8933235211366995,0.00482315112540193,0.9957121848367264,0.06802938358351965,0.16803380561769823,0.8360274834249972,0.6848652155905627
2021-05-24,0.036051194350968166,0.8939224256043344,0.006430868167202572,0.9957830578146317,0.10092622165442351,0.29778772060651254,0.8383513650465453,0.6939854050846367
2021-05-25,0.03698902190103161,0.8945369098362383,0.002411575562700965,0.9958096351813462,0.09453848610667519,0.3161819537658464,0.8425278991648016,0.7053534398626816
2021-05-26,0.04232636398742208,0.8952400612559673,0.008038585209003215,0.9958982264037279,0.10986905142127117,0.32861048968431517,0.8480174908478353,0.718261138701892
2021-05-27,0.040809290009378274,0.8959180101158493,0.005627009646302251,0.9959602402593951,0.1047588629830725,0.2923191648023863,0.8543014280989819,0.7308443633211829
2021-05-28,0.038975009654107134,0.8965654867897346,0.00482315112540193,0.9960133949928242,0.10795273075694667,0.3755903554561273,0.858992015916555,0.7439463160368313
2021-05-29,0.032961880068406245,0.897113069680954,0.0040192926045016075,0.996057690604015,0.06802938358351965,0.4021874223216505,0.8631968703652754,0.7573141455828141
2021-05-30,0.034934076239863186,0.8976934158999742,0.005627009646302251,0.9961197044596821,0.05908655381667199,0.3731046482724335,0.8657854809076639,0.7634324190481475
2021-05-31,0.04218844817123628,0.8983942761778989,0.005627009646302251,0.9961817183153493,0.06930693069306931,0.4335073328361919,0.8676171445987109,0.7686419034804273
2021-06-01,0.059703756826832904,0.8993861114649653,0.002411575562700965,0.9962082956820638,0.08559565633982753,0.5824011931394482,0.8695091279468858,0.7781746750765922
2021-06-02,0.06784078998179512,0.9005131241184832,0.007234726688102894,0.9962880277822074,0.08623442989460237,0.6211782252050708,0.8729536212240496,0.7881017435653271
2021-06-03,0.06850278589948695,0.9016511342526616,0.008038585209003215,0.9963766190045891,0.060044714148834236,0.6132239622172508,0.877128037934421,0.7989947864914096
2021-06-04,0.06539968003530645,0.9027375936962441,0.006430868167202572,0.9964474919824944,0.09421909932928776,0.6619438230176485,0.8810232744151355,0.8103056358651606
2021-06-05,0.053221713466100294,0.9036217453185099,0.003215434083601286,0.996482928471447,0.06739061002874482,0.6273924931643052,0.8857536165657524,0.8252986251816916
2021-06-06,0.0635653996800353,0.9046777325760957,0.0040192926045016075,0.9965272240826379,0.05557329926541041,0.6189410887397464,0.888354190462692,0.8329703648644121
2021-06-07,0.09094168919291665,0.906188511481828,0.003215434083601286,0.9965626605715906,0.07569466624081762,0.8883917474521501,0.8905588884879048,0.841233867582678
2021-06-08,0.0886247034809952,0.9076607992052488,0.005627009646302251,0.9966246744272578,0.05365697860108592,0.7874720357941835,0.8933270287513553,0.8499272845224844
2021-06-09,0.09240359684448612,0.9091958642141063,0.003215434083601286,0.9966601109162104,0.044714148834238264,0.6967437235893612,0.8972709656134282,0.8588417830592617
2021-06-10,0.0900728195509461,0.9106922089264717,0.007234726688102894,0.996739843016354,0.0297029702970297,0.5575441213025105,0.9018691285768148,0.8676180482360297
2021-06-11,0.08736966955370441,0.9121436472594736,0.00482315112540193,0.9967929977497829,0.01916320664324497,0.4337559035545613,0.9065201208669356,0.8763553073191281
2021-06-12,0.07235063717107078,0.913345580249991,0.01045016077170418,0.9969081663388791,0.016927499201533056,0.3348247576435496,0.9125850916751594,0.8861791243834434
2021-06-13,0.08137033154962212,0.9146973539145075,0.005627009646302251,0.9969701801945463,0.008942829766847652,0.29132488192890876,0.9158080511523397,0.8915240888044145
2021-06-14,0.11973851161251173,0.9166865232289703,0.006430868167202572,0.9970410531724516,0.009262216544235069,0.3338304747700721,0.9186771123691161,0.8972807881363019
2021-06-15,0.1221658299773818,0.9187160166391882,0.01045016077170418,0.9971562217615478,0.022037687639731716,0.6952522992791449,0.9226334360673172,0.9033125422029166
2021-06-16,0.12626192971810007,0.9208135569609929,0.008038585209003215,0.9972448129839295,0.015011178537208559,0.623912503107134,0.9271279783823242,0.9095643541771661
2021-06-17,0.12681359298284328,0.9229202618500145,0.0040192926045016075,0.9972891085951204,0.009581603321622485,0.49540144171016653,0.9327092008915875,0.9156017208853133
2021-06-18,0.11725602692116732,0.9248681906120007,0.008038585209003215,0.9973776998175021,0.01341424465027148,0.6850608998260005,0.9378672859026027,0.9213436296712754
2021-06-19,0.0956032437799967,0.9264564101107171,0.014469453376205787,0.9975371640177891,0.0063877355477483235,0.3867760377827492,0.9445483430026088,0.9283495476899267
2021-06-20,0.11030506978540298,0.9282888653257683,0.01607717041800643,0.9977143464625525,0.0063877355477483235,0.46109868257519265,0.9481971661406893,0.9311337708863953
2021-06-21,0.17085011309096929,0.9311271317928917,0.01045016077170418,0.9978295150516486,0.009262216544235069,0.596818294804872,0.9513817475999512,0.9343933036315167
2021-06-22,0.1818695868042147,0.9341484604901761,0.007234726688102894,0.9979092471517922,0.009900990099009901,0.7991548595575442,0.9555178656951999,0.9386170811320041
2021-06-23,0.19843327632812932,0.9374449553181525,0.0040192926045016075,0.9979535427629831,0.009900990099009901,0.686055182699478,0.960054809103107,0.942789144671201
2021-06-24,0.20239146025266178,0.9408072059159114,0.01527331189710611,0.9981218660855082,0.00830405621207282,0.7119065374098931,0.9651041916868184,0.9474591801229747
2021-06-25,0.1999503503061731,0.9441289033037349,0.01527331189710611,0.9982901894080335,0.00670712232513574,0.4742729306487696,0.9696391764924318,0.9520469674315356
2021-06-26,0.18145583935565732,0.9471433585756063,0.005627009646302251,0.9983522032637007,0.009581603321622485,0.7979120059656972,0.9751310179213434,0.9582717398874584
2021-06-27,0.20730126330887627,0.9505871738215971,0.013665594855305467,0.9985028083417495,0.006068348770360907,0.5846383296047726,0.9781309084778232,0.9617049115237661
2021-06-28,0.3150962652396977,0.9558217455018013,0.007234726688102894,0.998582540441893,0.005110188438198659,0.540641312453393,0.9806936072412173,0.9652578901120329
2021-06-29,0.31243448998731177,0.9610120981451833,0.01607717041800643,0.9987597228866564,0.005748961992973491,1.0,0.983542420745092,0.9691595937675958
2021-06-30,0.322212721354885,0.9663648927424876,0.01527331189710611,0.9989280462091816,0.0047908016608112424,0.4926671638081034,0.9864800859773472,0.9738878383129995
2021-07-01,0.3247917471175594,0.9717605316915316,0.014469453376205787,0.9990875104094686,0.0019163206643244969,0.30002485707183696,0.9894941366990591,0.9789364976206106
2021-07-02,0.2986704915319689,0.976722228382848,0.018488745980707395,0.9992912702209465,0.0,0.002734277902063137,0.9920933607484719,0.9837332587522702
2021-07-03,0.27714183262536546,0.9813262778385184,0.01929260450160772,0.9995038891546626,0.0,0.0012428535918468805,0.995212990720857,0.9896178133522765
2021-07-04,0.2934710652617642,0.986201598483814,0.01527331189710611,0.9996722124771877,0.002235707441711913,0.002734277902063137,0.9967851925431775,0.9926236476402002
2021-07-05,0.405555249075964,0.9929389300734357,0.01607717041800643,0.9998493949219511,0.0,0.00024857071836937607,0.9982705012394115,0.9962877847705173
2021-07-06,0.4250427539030176,1.0,0.013665594855305467,1.0,0.0,0.00024857071836937607,1.0,1.0
